filepath,filename,size_bytes,status,error
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_163803.jpg,2025-08-20_163803.jpg,3866588,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_163815.jpg,2025-08-20_163815.jpg,5396854,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_163816.jpg,2025-08-20_163816.jpg,3249246,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_163817.jpg,2025-08-20_163817.jpg,4710019,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_163921.jpg,2025-08-20_163921.jpg,7112486,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_163927.jpg,2025-08-20_163927.jpg,6337870,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_163928.jpg,2025-08-20_163928.jpg,3896561,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_163959.jpg,2025-08-20_163959.jpg,2757793,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164004.jpg,2025-08-20_164004.jpg,3711562,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164005.jpg,2025-08-20_164005.jpg,3742484,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164045.jpg,2025-08-20_164045.jpg,6779771,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164050.jpg,2025-08-20_164050.jpg,5747242,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164052.jpg,2025-08-20_164052.jpg,5827911,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164055.jpg,2025-08-20_164055.jpg,6880601,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164125.jpg,2025-08-20_164125.jpg,5662006,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164127.jpg,2025-08-20_164127.jpg,6434448,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164129.jpg,2025-08-20_164129.jpg,4952792,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164130.jpg,2025-08-20_164130.jpg,5752809,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164132.jpg,2025-08-20_164132.jpg,5690752,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164251.jpg,2025-08-20_164251.jpg,6223335,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164252.jpg,2025-08-20_164252.jpg,6772446,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164336.jpg,2025-08-20_164336.jpg,6022895,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164337.jpg,2025-08-20_164337.jpg,4009058,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164340.jpg,2025-08-20_164340.jpg,5950077,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164502.jpg,2025-08-20_164502.jpg,5839104,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164503.jpg,2025-08-20_164503.jpg,7023261,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164510.jpg,2025-08-20_164510.jpg,5253341,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164702.jpg,2025-08-20_164702.jpg,8098011,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164707.jpg,2025-08-20_164707.jpg,9808126,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164711.jpg,2025-08-20_164711.jpg,5729750,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164714.jpg,2025-08-20_164714.jpg,3785690,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164838.jpg,2025-08-20_164838.jpg,6678360,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164842.jpg,2025-08-20_164842.jpg,7290985,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164843.jpg,2025-08-20_164843.jpg,537794,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164905.jpg,2025-08-20_164905.jpg,3230072,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164906.jpg,2025-08-20_164906.jpg,3239907,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_164948.jpg,2025-08-20_164948.jpg,5862973,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_165303.jpg,2025-08-20_165303.jpg,4219427,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_165304.jpg,2025-08-20_165304.jpg,4250280,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_165316.jpg,2025-08-20_165316.jpg,3949301,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_165318.jpg,2025-08-20_165318.jpg,398245,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_165319.jpg,2025-08-20_165319.jpg,405677,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_165319_B.jpg,2025-08-20_165319_B.jpg,4225642,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_165645.jpg,2025-08-20_165645.jpg,4567811,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_165647.jpg,2025-08-20_165647.jpg,5403971,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_165648.jpg,2025-08-20_165648.jpg,5334543,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_165649.jpg,2025-08-20_165649.jpg,4746161,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_165650.jpg,2025-08-20_165650.jpg,4699328,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_165658.jpg,2025-08-20_165658.jpg,517342,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170129.jpg,2025-08-20_170129.jpg,3094629,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170130.jpg,2025-08-20_170130.jpg,3016703,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170134.jpg,2025-08-20_170134.jpg,3458273,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170135.jpg,2025-08-20_170135.jpg,3624762,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170214.jpg,2025-08-20_170214.jpg,6750623,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170217.jpg,2025-08-20_170217.jpg,494444,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170219.jpg,2025-08-20_170219.jpg,562339,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170251.jpg,2025-08-20_170251.jpg,8416052,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170343.jpg,2025-08-20_170343.jpg,2755778,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170344.jpg,2025-08-20_170344.jpg,3229772,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170344_B.jpg,2025-08-20_170344_B.jpg,3128837,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170347.jpg,2025-08-20_170347.jpg,3980167,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170348.jpg,2025-08-20_170348.jpg,3948127,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170414.jpg,2025-08-20_170414.jpg,5178375,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170456.jpg,2025-08-20_170456.jpg,4203681,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170503.jpg,2025-08-20_170503.jpg,5130261,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170509.jpg,2025-08-20_170509.jpg,3127314,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170514.jpg,2025-08-20_170514.jpg,3654886,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170515.jpg,2025-08-20_170515.jpg,3712348,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_170955.jpg,2025-08-20_170955.jpg,6311738,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_171002.jpg,2025-08-20_171002.jpg,5957591,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_171003.jpg,2025-08-20_171003.jpg,485406,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_171005.jpg,2025-08-20_171005.jpg,480420,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_171006.jpg,2025-08-20_171006.jpg,5273827,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-20_171007.jpg,2025-08-20_171007.jpg,6385241,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_101015.jpg,2025-08-21_101015.jpg,8109553,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_101016.jpg,2025-08-21_101016.jpg,7932628,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_101022.jpg,2025-08-21_101022.jpg,8912608,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_101028.jpg,2025-08-21_101028.jpg,566912,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_101028_B.jpg,2025-08-21_101028_B.jpg,540582,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105226.jpg,2025-08-21_105226.jpg,4981185,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105242.jpg,2025-08-21_105242.jpg,3042066,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105244.jpg,2025-08-21_105244.jpg,3024794,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105246.jpg,2025-08-21_105246.jpg,6700644,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105247.jpg,2025-08-21_105247.jpg,6622677,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105301.jpg,2025-08-21_105301.jpg,6492588,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105302.jpg,2025-08-21_105302.jpg,6659163,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105303.jpg,2025-08-21_105303.jpg,6473029,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105637.jpg,2025-08-21_105637.jpg,5801182,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105638.jpg,2025-08-21_105638.jpg,5869813,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105705.jpg,2025-08-21_105705.jpg,3775475,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105708.jpg,2025-08-21_105708.jpg,4175335,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105709.jpg,2025-08-21_105709.jpg,4058399,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105733.jpg,2025-08-21_105733.jpg,6797744,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105735.jpg,2025-08-21_105735.jpg,7072907,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105739.jpg,2025-08-21_105739.jpg,6990634,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105740.jpg,2025-08-21_105740.jpg,6986713,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105742.jpg,2025-08-21_105742.jpg,6596485,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105742_B.jpg,2025-08-21_105742_B.jpg,6447858,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105746.jpg,2025-08-21_105746.jpg,6257703,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_105922.jpg,2025-08-21_105922.jpg,4176780,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110014.jpg,2025-08-21_110014.jpg,5586097,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110052.jpg,2025-08-21_110052.jpg,4704181,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110103.jpg,2025-08-21_110103.jpg,6907477,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110257.jpg,2025-08-21_110257.jpg,6420553,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110258.jpg,2025-08-21_110258.jpg,6674293,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110306.jpg,2025-08-21_110306.jpg,4334963,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110307.jpg,2025-08-21_110307.jpg,4344946,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110308.jpg,2025-08-21_110308.jpg,4387063,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110309.jpg,2025-08-21_110309.jpg,4754760,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110310.jpg,2025-08-21_110310.jpg,4236850,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110310_B.jpg,2025-08-21_110310_B.jpg,4691635,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110314.jpg,2025-08-21_110314.jpg,4848498,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110315.jpg,2025-08-21_110315.jpg,4837319,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110542.jpg,2025-08-21_110542.jpg,5240547,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110543.jpg,2025-08-21_110543.jpg,5340447,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110546.jpg,2025-08-21_110546.jpg,4973909,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110840.jpg,2025-08-21_110840.jpg,6772858,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110841.jpg,2025-08-21_110841.jpg,6621424,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110847.jpg,2025-08-21_110847.jpg,6406322,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110850.jpg,2025-08-21_110850.jpg,6030318,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_110851.jpg,2025-08-21_110851.jpg,6456611,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_111407.jpg,2025-08-21_111407.jpg,6890654,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_111411.jpg,2025-08-21_111411.jpg,4713391,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_111412.jpg,2025-08-21_111412.jpg,4619032,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_111425.jpg,2025-08-21_111425.jpg,6971158,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_111426.jpg,2025-08-21_111426.jpg,540968,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_111757.jpg,2025-08-21_111757.jpg,693360,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_113108.jpg,2025-08-21_113108.jpg,2952497,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_143628.jpg,2025-08-21_143628.jpg,5615307,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_143634.jpg,2025-08-21_143634.jpg,5505258,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_143637.jpg,2025-08-21_143637.jpg,4653729,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_144451.jpg,2025-08-21_144451.jpg,4888392,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_144659.jpg,2025-08-21_144659.jpg,5351849,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_144706.jpg,2025-08-21_144706.jpg,4045511,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_144708.jpg,2025-08-21_144708.jpg,3954758,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_144711.jpg,2025-08-21_144711.jpg,4442810,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_144712.jpg,2025-08-21_144712.jpg,4294221,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_144713.jpg,2025-08-21_144713.jpg,4285009,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_145027.jpg,2025-08-21_145027.jpg,3367116,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_145029.jpg,2025-08-21_145029.jpg,3309524,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_145031.jpg,2025-08-21_145031.jpg,3034879,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-21_145032.jpg,2025-08-21_145032.jpg,2702618,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_085404.jpg,2025-08-22_085404.jpg,6398134,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_101625.jpg,2025-08-22_101625.jpg,8132388,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_101626.jpg,2025-08-22_101626.jpg,7629597,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_101632.jpg,2025-08-22_101632.jpg,8064575,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_102025.jpg,2025-08-22_102025.jpg,7467254,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_102030.jpg,2025-08-22_102030.jpg,6686886,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_111153.jpg,2025-08-22_111153.jpg,519654,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_111155.jpg,2025-08-22_111155.jpg,483195,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_111422.jpg,2025-08-22_111422.jpg,596039,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_111521.jpg,2025-08-22_111521.jpg,559214,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_111522.jpg,2025-08-22_111522.jpg,558362,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_111547.jpg,2025-08-22_111547.jpg,9284127,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_111549.jpg,2025-08-22_111549.jpg,7832466,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_111550.jpg,2025-08-22_111550.jpg,7881695,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_112950.jpg,2025-08-22_112950.jpg,8935744,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_112952.jpg,2025-08-22_112952.jpg,644863,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_112955.jpg,2025-08-22_112955.jpg,644505,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_112956.jpg,2025-08-22_112956.jpg,7563019,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_114521.jpg,2025-08-22_114521.jpg,8351752,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_115056.jpg,2025-08-22_115056.jpg,656593,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_115234.jpg,2025-08-22_115234.jpg,7883149,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_115235.jpg,2025-08-22_115235.jpg,725696,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_115235_B.jpg,2025-08-22_115235_B.jpg,672098,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_115529.jpg,2025-08-22_115529.jpg,567738,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_115530.jpg,2025-08-22_115530.jpg,598604,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_115854.jpg,2025-08-22_115854.jpg,6435102,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_115900.jpg,2025-08-22_115900.jpg,7584744,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_115943.jpg,2025-08-22_115943.jpg,550645,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_115944.jpg,2025-08-22_115944.jpg,510851,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120000.jpg,2025-08-22_120000.jpg,557937,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120000_B.jpg,2025-08-22_120000_B.jpg,555422,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120000_C.jpg,2025-08-22_120000_C.jpg,623889,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120000_D.jpg,2025-08-22_120000_D.jpg,581436,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120000_E.jpg,2025-08-22_120000_E.jpg,480616,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120000_F.jpg,2025-08-22_120000_F.jpg,427886,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120000_G.jpg,2025-08-22_120000_G.jpg,550920,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120106.jpg,2025-08-22_120106.jpg,9771278,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120109.jpg,2025-08-22_120109.jpg,8120877,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120110.jpg,2025-08-22_120110.jpg,8138619,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120123.jpg,2025-08-22_120123.jpg,4918172,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120125.jpg,2025-08-22_120125.jpg,5024937,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120127.jpg,2025-08-22_120127.jpg,4684726,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120637.jpg,2025-08-22_120637.jpg,611697,subido,
/mnt/c/Users/Hector/Pictures/Respaldo/fotos/2025/08-Agosto/2025-08-22_120838.jpg,2025-08-22_120838.jpg,6083740,subido,
